time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,-19.9669846792,16.7900040681,117.427793807,0.978328768422,0.402740535037,0.0,-12.2320679252,10.9337610632,28.2783056746,0.391620891773,0.0293304553264,0.0,900.16345922,900.127951319,900.061223565,900.162090508
4.379999999999995,-20.7089227287,17.4546128175,119.127391497,1.00313862765,0.40452160055,0.0,-12.4997240232,11.2206055394,28.3772337093,0.403026082197,0.0261332374725,0.0,900.070735516,899.941007093,899.808326015,900.345612111
4.439999999999993,-21.4670384226,18.1366064839,120.833424109,1.02951584327,0.406079971028,0.0,-12.7715463417,11.513703203,28.4934322273,0.418099775004,0.0254672660972,0.0,899.912450108,899.885226637,899.864728347,900.555685664
4.499999999999992,-22.2416346278,18.8364646217,122.547069946,1.05891068263,0.40760900804,0.0,-13.0495427443,11.8170110682,28.632064232,0.439667602309,0.0255163148429,0.0,899.918391404,899.920129641,899.667744665,900.629122274
4.559999999999991,-23.0331519736,19.5549385233,124.269842624,1.08605773066,0.409127990976,0.0,-13.3351537073,12.1333454971,28.7971612575,0.448133389938,0.0242930087981,0.0,900.039370687,899.989574379,899.991164384,900.429587638
4.6199999999999894,-23.8419791702,20.2926687189,126.003260479,1.11302877502,0.410686665918,0.0,-13.6265198512,12.458824805,28.9871545112,0.443552187615,0.0267769213221,0.0,900.037707021,900.138052385,900.48137166,900.393378714
4.679999999999988,-24.6684459326,21.0501622403,127.748851953,1.13980455264,0.412778895521,0.0,-13.9231191014,12.7919724095,29.2031834334,0.44692788993,0.0333043432879,0.0,899.842936535,900.107094983,900.551639161,900.784819632
4.739999999999987,-25.5128804576,21.8278895276,129.508257515,1.16790243155,0.414767410478,0.0,-14.2257087094,13.1338365767,29.4484066628,0.458187199857,0.0326245666373,0.0,900.172999124,900.145284692,900.419500833,900.974507914
4.799999999999986,-26.3756710466,22.626435944,131.283362747,1.19542387256,0.417173595707,0.0,-14.534917247,13.4857305602,29.7267966285,0.459236315707,0.0388599010948,0.0,900.044500107,900.296834904,900.449619727,900.595110635
4.859999999999984,-27.2572179774,23.4463873639,133.076235796,1.22387614875,0.421496652118,0.0,-14.8511751531,13.8476219994,30.0413911379,0.468483925872,0.0531650945106,0.0,900.209853518,900.788937819,900.01714072,900.496445404
4.919999999999983,-28.157997148,24.2884099243,134.889207671,1.25365476614,0.426814026926,0.0,-15.1763241021,14.2220658349,30.3977298485,0.481486185173,0.0679878473447,0.0,899.954036033,900.554691051,900.112850241,900.749132248
4.979999999999982,-29.0785841834,25.1533390785,136.724964636,1.28331611257,0.431984661925,0.0,-15.5114447642,14.6112793237,30.8015880735,0.489983815539,0.0782942103691,0.0,899.913559379,900.332018198,899.901149268,900.360910138
5.0399999999999805,-30.0195890598,26.0420968671,138.586512755,1.31347483225,0.439109527082,0.0,-15.8571006556,15.0165879648,31.2583516737,0.498403865514,0.0942024372688,0.0,899.534486547,900.180733714,899.865497371,900.326417976
